neg,neu,pos
0.147,0.746,0.107
0.127,0.783,0.09
0.031,0.867,0.102
0.071,0.846,0.083
0.138,0.802,0.06
0.065,0.839,0.096
0.062,0.835,0.103
0.102,0.799,0.099
0.071,0.829,0.1
0.04,0.812,0.148
0.158,0.785,0.056
0.165,0.715,0.121
0.099,0.783,0.118
0.113,0.78,0.107
0.128,0.816,0.056
0.048,0.795,0.157
0.168,0.748,0.084
0.092,0.784,0.124
0.026,0.859,0.115
0.178,0.701,0.122
0.139,0.762,0.099
0.083,0.863,0.055
0.136,0.763,0.101
0.068,0.799,0.133
0.116,0.772,0.112
0.064,0.798,0.138
0.072,0.835,0.093
0.169,0.765,0.066
0.102,0.82,0.078
0.145,0.735,0.121
0.091,0.842,0.068
0.115,0.797,0.088
0.101,0.795,0.104
0.087,0.784,0.129
0.157,0.807,0.035
0.052,0.843,0.105
0.109,0.835,0.055
0.038,0.866,0.096
0.07,0.82,0.11
0.047,0.876,0.078
0.093,0.831,0.076
0.188,0.756,0.056
0.131,0.756,0.113
0.121,0.844,0.034
0.157,0.768,0.075
0.134,0.829,0.037
0.125,0.722,0.153
0.172,0.751,0.077
0.126,0.732,0.142
0.072,0.856,0.072
0.076,0.847,0.077
0.104,0.779,0.116
0.18,0.766,0.054
0.132,0.757,0.111
0.14,0.782,0.077
0.041,0.811,0.148
0.108,0.813,0.079
0.109,0.851,0.041
0.086,0.843,0.07
0.155,0.802,0.043
0.046,0.855,0.098
0.041,0.83,0.129
0.107,0.861,0.032
0.067,0.875,0.058
0.135,0.807,0.058
0.074,0.812,0.115
0.081,0.87,0.049
0.12,0.824,0.056
0.122,0.816,0.062
0.077,0.87,0.053
0.105,0.796,0.099
0.061,0.858,0.081
0.128,0.816,0.056
0.08,0.755,0.166
0.187,0.68,0.133
0.103,0.783,0.113
0.131,0.783,0.086
0.04,0.833,0.127
0.098,0.809,0.093
0.073,0.807,0.12
0.124,0.779,0.098
0.128,0.812,0.06
0.219,0.75,0.032
0.118,0.804,0.078
0.161,0.763,0.076
0.101,0.825,0.075
0.077,0.846,0.077
0.12,0.783,0.097
0.073,0.865,0.062
0.053,0.827,0.12
0.17,0.758,0.071
0.087,0.828,0.085
0.126,0.811,0.063
0.09,0.803,0.107
0.073,0.792,0.135
0.161,0.781,0.058
0.09,0.803,0.108
0.031,0.898,0.071
0.21,0.699,0.091
0.091,0.846,0.063
0.113,0.812,0.075
0.093,0.792,0.115
0.057,0.816,0.127
0.1,0.829,0.071
0.081,0.803,0.116
0.111,0.777,0.112
0.114,0.808,0.079
0.076,0.805,0.118
0.126,0.8,0.074
0.145,0.791,0.064
0.14,0.804,0.056
0.116,0.766,0.118
0.08,0.804,0.116
0.065,0.892,0.043
0.127,0.831,0.041
0.092,0.804,0.105
0.116,0.884,0.0
0.011,0.833,0.156
0.114,0.798,0.089
0.023,0.915,0.062
0.101,0.776,0.123
0.107,0.802,0.091
0.14,0.782,0.079
0.112,0.776,0.112
0.166,0.779,0.055
0.078,0.845,0.077
0.117,0.818,0.065
0.119,0.81,0.071
0.112,0.825,0.063
0.2,0.668,0.132
0.082,0.866,0.053
0.044,0.777,0.179
0.119,0.74,0.141
0.085,0.842,0.073
0.157,0.732,0.112
0.137,0.746,0.117
0.025,0.858,0.117
0.138,0.848,0.013
0.156,0.794,0.05
0.054,0.859,0.086
0.041,0.791,0.169
0.061,0.848,0.091
0.279,0.67,0.051
0.19,0.701,0.109
0.167,0.747,0.086
0.095,0.771,0.134
0.077,0.841,0.082
0.107,0.819,0.074
0.063,0.819,0.118
0.202,0.717,0.081
0.086,0.824,0.09
0.127,0.765,0.108
0.11,0.837,0.053
0.182,0.738,0.079
0.156,0.821,0.024
0.065,0.85,0.085
0.142,0.814,0.044
0.189,0.738,0.073
0.1,0.83,0.071
0.069,0.855,0.076
0.151,0.766,0.084
0.044,0.815,0.141
0.11,0.88,0.01
0.129,0.75,0.121
0.059,0.809,0.132
0.138,0.793,0.069
0.12,0.731,0.149
0.118,0.821,0.061
0.053,0.841,0.106
0.078,0.796,0.126
0.085,0.75,0.165
0.083,0.799,0.118
0.059,0.89,0.051
0.063,0.879,0.058
0.22,0.669,0.111
0.126,0.799,0.075
0.121,0.845,0.034
0.131,0.842,0.027
0.168,0.76,0.072
0.122,0.82,0.058
0.067,0.845,0.088
0.208,0.692,0.1
0.074,0.787,0.139
0.108,0.854,0.038
0.169,0.801,0.029
0.033,0.885,0.082
0.073,0.872,0.055
0.119,0.758,0.123
0.185,0.784,0.031
0.124,0.756,0.12
0.133,0.82,0.047
0.219,0.711,0.07
0.13,0.767,0.103
0.021,0.797,0.181
0.085,0.839,0.076
0.268,0.702,0.03
0.14,0.759,0.101
0.072,0.801,0.127
0.072,0.793,0.136
0.154,0.733,0.113
0.084,0.775,0.14
0.162,0.761,0.076
0.105,0.755,0.14
0.125,0.838,0.038
0.099,0.796,0.105
0.078,0.746,0.176
0.168,0.774,0.058
0.042,0.842,0.116
0.069,0.821,0.11
0.075,0.803,0.123
0.046,0.843,0.111
0.161,0.808,0.031
0.083,0.842,0.076
0.092,0.869,0.039
0.142,0.777,0.081
0.128,0.815,0.057
0.116,0.835,0.049
0.136,0.753,0.112
0.124,0.795,0.082
0.088,0.773,0.139
0.144,0.817,0.04
0.094,0.838,0.068
0.129,0.764,0.106
0.178,0.706,0.116
0.047,0.87,0.082
0.077,0.804,0.119
0.07,0.858,0.072
0.12,0.77,0.11
0.07,0.804,0.126
0.062,0.841,0.098
0.139,0.79,0.071
0.07,0.792,0.137
0.076,0.807,0.117
0.128,0.77,0.102
0.082,0.891,0.027
0.101,0.776,0.123
0.181,0.711,0.109
0.018,0.854,0.128
0.138,0.795,0.067
0.074,0.783,0.142
0.116,0.814,0.071
0.086,0.806,0.108
0.118,0.764,0.118
0.064,0.791,0.145
0.199,0.739,0.063
0.071,0.866,0.063
0.106,0.826,0.068
0.04,0.842,0.119
0.066,0.876,0.057
0.123,0.761,0.117
0.036,0.816,0.148
0.07,0.836,0.093
0.087,0.823,0.09
0.089,0.82,0.091
0.105,0.832,0.064
0.089,0.786,0.125
0.116,0.799,0.084
0.068,0.859,0.072
0.065,0.821,0.114
0.08,0.83,0.09
0.074,0.862,0.064
0.12,0.826,0.054
0.064,0.875,0.061
0.086,0.806,0.109
0.071,0.859,0.069
0.131,0.771,0.098
0.061,0.828,0.11
0.256,0.697,0.047
0.13,0.812,0.058
0.077,0.817,0.106
0.113,0.831,0.056
0.178,0.773,0.049
0.054,0.828,0.118
0.133,0.798,0.069
0.052,0.872,0.077
0.109,0.812,0.079
0.198,0.725,0.076
0.146,0.71,0.145
0.113,0.759,0.128
0.13,0.801,0.068
0.138,0.839,0.022
0.02,0.91,0.07
0.172,0.744,0.085
0.03,0.854,0.117
0.1,0.824,0.076
0.224,0.725,0.051
0.141,0.807,0.051
0.085,0.844,0.071
0.06,0.817,0.123
0.148,0.75,0.102
0.058,0.841,0.101
0.074,0.811,0.114
0.152,0.796,0.052
0.152,0.684,0.164
0.072,0.808,0.12
0.107,0.776,0.117
0.101,0.839,0.06
0.056,0.851,0.093
0.057,0.842,0.101
0.085,0.791,0.125
0.043,0.853,0.104
0.239,0.714,0.047
0.115,0.768,0.118
0.054,0.824,0.121
0.045,0.889,0.066
0.103,0.774,0.124
0.082,0.823,0.095
0.113,0.803,0.084
0.099,0.809,0.093
0.075,0.867,0.058
0.119,0.782,0.099
0.09,0.888,0.022
0.078,0.853,0.069
0.145,0.761,0.093
0.08,0.801,0.119
0.028,0.839,0.133
0.14,0.774,0.085
0.149,0.735,0.116
0.15,0.757,0.093
0.168,0.759,0.073
0.142,0.739,0.119
0.089,0.786,0.125
0.153,0.8,0.047
0.082,0.813,0.104
0.076,0.879,0.046
0.106,0.807,0.087
0.138,0.779,0.083
0.106,0.83,0.064
0.113,0.799,0.088
0.066,0.804,0.129
0.051,0.877,0.073
0.192,0.711,0.096
0.142,0.801,0.057
0.107,0.802,0.091
0.066,0.81,0.124
0.204,0.725,0.071
0.091,0.793,0.116
0.091,0.804,0.105
0.095,0.84,0.065
0.097,0.812,0.091
0.066,0.867,0.067
0.107,0.857,0.036
0.015,0.924,0.06
0.098,0.843,0.059
0.203,0.727,0.069
0.073,0.872,0.056
0.215,0.665,0.12
0.091,0.787,0.123
0.066,0.83,0.104
0.094,0.819,0.086
0.13,0.77,0.1
0.072,0.778,0.15
0.051,0.815,0.134
0.228,0.737,0.035
0.105,0.847,0.048
0.1,0.743,0.156
0.105,0.837,0.058
0.069,0.865,0.065
0.065,0.841,0.094
0.131,0.733,0.135
0.029,0.805,0.166
0.125,0.775,0.1
0.073,0.782,0.145
0.088,0.869,0.044
0.091,0.819,0.089
0.036,0.835,0.128
0.054,0.883,0.063
0.151,0.793,0.056
0.093,0.804,0.104
0.089,0.824,0.086
0.195,0.693,0.113
0.084,0.853,0.063
0.117,0.854,0.03
0.144,0.721,0.134
0.138,0.708,0.154
0.112,0.823,0.065
0.146,0.773,0.08
0.026,0.92,0.054
0.126,0.796,0.079
0.08,0.791,0.129
0.035,0.885,0.079
0.088,0.826,0.086
0.055,0.861,0.084
0.127,0.791,0.082
0.094,0.813,0.094
0.145,0.767,0.088
0.079,0.868,0.054
0.08,0.759,0.161
0.068,0.852,0.081
0.051,0.891,0.059
0.06,0.85,0.09
0.124,0.81,0.066
0.142,0.798,0.06
0.147,0.796,0.057
0.1,0.865,0.035
0.14,0.793,0.066
0.059,0.886,0.055
0.074,0.812,0.114
0.093,0.808,0.099
0.034,0.894,0.072
0.118,0.73,0.152
0.073,0.836,0.091
0.041,0.916,0.043
0.09,0.819,0.091
0.042,0.84,0.119
0.066,0.829,0.105
0.098,0.849,0.053
0.075,0.879,0.046
0.046,0.872,0.082
0.14,0.79,0.069
0.096,0.805,0.099
0.078,0.827,0.095
0.167,0.754,0.08
0.068,0.777,0.155
0.125,0.807,0.068
0.097,0.848,0.054
0.06,0.89,0.05
0.083,0.868,0.049
0.057,0.875,0.067
0.078,0.822,0.1
0.094,0.826,0.08
0.124,0.798,0.078
0.137,0.811,0.052
0.056,0.918,0.026
0.124,0.81,0.067
0.062,0.849,0.089
0.074,0.763,0.163
0.132,0.766,0.102
0.063,0.872,0.065
0.092,0.864,0.044
0.039,0.885,0.076
0.056,0.831,0.114
0.068,0.828,0.104
0.106,0.825,0.069
0.08,0.836,0.085
0.056,0.868,0.076
0.086,0.772,0.142
0.194,0.759,0.047
0.104,0.768,0.128
0.163,0.795,0.043
0.155,0.701,0.144
0.089,0.816,0.095
0.043,0.838,0.119
0.136,0.797,0.067
0.14,0.799,0.062
0.157,0.792,0.051
0.087,0.772,0.14
0.182,0.739,0.079
0.118,0.828,0.054
0.144,0.737,0.118
0.151,0.747,0.102
0.065,0.862,0.073
0.098,0.814,0.088
0.102,0.848,0.05
0.063,0.806,0.131
0.152,0.719,0.129
0.107,0.832,0.062
0.103,0.803,0.094
0.092,0.818,0.09
0.053,0.85,0.097
0.109,0.814,0.077
0.073,0.814,0.114
0.104,0.84,0.056
0.066,0.888,0.046
0.063,0.827,0.11
0.079,0.791,0.13
0.106,0.806,0.087
0.261,0.69,0.049
0.146,0.756,0.097
0.062,0.855,0.084
0.059,0.814,0.127
0.25,0.7,0.05
0.115,0.846,0.039
0.102,0.815,0.082
0.214,0.714,0.072
0.12,0.809,0.071
0.045,0.877,0.078
0.137,0.787,0.077
0.101,0.823,0.075
0.066,0.832,0.103
0.096,0.792,0.112
0.052,0.794,0.154
0.068,0.877,0.054
0.074,0.843,0.083
0.068,0.847,0.085
0.054,0.832,0.114
0.123,0.82,0.058
0.234,0.69,0.076
0.156,0.751,0.093
0.064,0.87,0.066
0.053,0.868,0.08
0.132,0.744,0.124
0.149,0.76,0.091
0.144,0.781,0.075
0.126,0.745,0.129
0.137,0.787,0.076
0.074,0.874,0.052
0.088,0.856,0.056
0.088,0.802,0.11
0.105,0.771,0.124
0.123,0.782,0.096
0.079,0.866,0.055
0.045,0.836,0.118
0.078,0.877,0.045
0.115,0.763,0.122
0.15,0.776,0.073
0.095,0.794,0.111
0.095,0.82,0.085
0.105,0.846,0.05
0.174,0.755,0.071
0.086,0.819,0.095
0.072,0.87,0.058
0.078,0.872,0.05
0.106,0.832,0.063
0.139,0.831,0.031
0.141,0.782,0.078
0.059,0.821,0.12
0.095,0.828,0.077
0.215,0.726,0.059
0.07,0.874,0.056
0.187,0.771,0.042
0.133,0.772,0.095
0.203,0.731,0.066
0.103,0.807,0.09
0.14,0.742,0.117
0.114,0.835,0.051
0.06,0.861,0.079
0.106,0.771,0.123
0.054,0.859,0.087
0.067,0.837,0.096
0.097,0.81,0.093
0.07,0.845,0.085
0.072,0.838,0.09
0.09,0.804,0.106
0.075,0.789,0.136
0.086,0.815,0.099
0.137,0.74,0.123
0.11,0.852,0.038
0.097,0.834,0.069
0.18,0.733,0.087
0.137,0.806,0.057
0.031,0.892,0.077
0.063,0.832,0.105
0.108,0.803,0.089
0.144,0.718,0.138
0.161,0.761,0.079
0.091,0.738,0.172
0.091,0.83,0.079
0.156,0.746,0.098
0.117,0.776,0.107
0.036,0.906,0.058
0.068,0.776,0.156
0.082,0.843,0.075
0.1,0.806,0.094
0.025,0.875,0.1
0.084,0.784,0.131
0.072,0.834,0.094
0.075,0.882,0.042
0.079,0.82,0.101
0.115,0.74,0.145
0.077,0.805,0.118
0.08,0.825,0.095
0.067,0.895,0.037
0.158,0.731,0.111
0.101,0.827,0.073
0.144,0.762,0.094
0.121,0.841,0.037
0.083,0.853,0.064
0.12,0.798,0.082
0.112,0.775,0.113
0.11,0.877,0.012
0.142,0.739,0.119
0.086,0.816,0.098
0.157,0.719,0.124
0.13,0.796,0.074
0.071,0.839,0.091
0.128,0.789,0.083
0.0,0.944,0.056
0.035,0.874,0.091
0.081,0.843,0.076
0.061,0.882,0.057
0.126,0.827,0.048
0.029,0.809,0.162
0.11,0.801,0.089
0.115,0.812,0.073
0.097,0.777,0.126
0.081,0.754,0.165
0.037,0.851,0.112
0.079,0.79,0.131
0.141,0.813,0.045
0.13,0.841,0.029
0.096,0.828,0.076
0.057,0.889,0.054
0.051,0.885,0.065
0.061,0.893,0.046
0.117,0.716,0.167
0.057,0.904,0.04
0.095,0.788,0.117
0.065,0.847,0.088
0.099,0.802,0.098
0.061,0.806,0.133
0.024,0.911,0.065
0.082,0.766,0.151
0.027,0.864,0.109
0.121,0.821,0.057
0.067,0.881,0.053
0.073,0.803,0.125
0.046,0.893,0.06
0.106,0.817,0.077
0.069,0.833,0.098
0.099,0.82,0.081
0.071,0.865,0.063
0.146,0.775,0.078
0.178,0.784,0.039
0.138,0.823,0.039
0.069,0.874,0.057
0.067,0.809,0.124
0.081,0.809,0.11
0.087,0.79,0.122
0.078,0.77,0.152
0.109,0.852,0.039
0.188,0.747,0.066
0.154,0.761,0.085
0.045,0.825,0.13
0.008,0.906,0.086
0.134,0.817,0.049
0.139,0.734,0.127
0.199,0.694,0.107
0.106,0.831,0.062
0.098,0.861,0.042
0.042,0.904,0.054
0.109,0.813,0.078
0.101,0.823,0.076
0.069,0.857,0.074
0.038,0.824,0.138
0.117,0.811,0.072
0.071,0.784,0.145
0.154,0.742,0.104
0.087,0.804,0.11
0.123,0.787,0.09
0.064,0.89,0.046
0.16,0.724,0.116
0.039,0.856,0.105
0.126,0.751,0.123
0.107,0.856,0.036
0.024,0.78,0.196
0.085,0.812,0.103
0.117,0.799,0.085
0.144,0.74,0.117
0.111,0.829,0.06
0.126,0.804,0.071
0.076,0.849,0.074
0.084,0.804,0.111
0.027,0.873,0.1
0.111,0.793,0.096
0.202,0.704,0.094
0.088,0.786,0.125
0.108,0.841,0.051
0.121,0.754,0.125
0.104,0.825,0.071
0.102,0.81,0.088
0.131,0.802,0.067
0.067,0.851,0.082
0.217,0.757,0.026
0.077,0.754,0.169
0.116,0.821,0.063
0.146,0.785,0.069
0.097,0.802,0.101
0.165,0.788,0.047
0.071,0.828,0.101
0.107,0.826,0.067
0.08,0.86,0.06
0.095,0.811,0.095
0.075,0.794,0.131
0.094,0.815,0.092
0.066,0.719,0.216
0.092,0.846,0.062
0.125,0.814,0.061
0.075,0.84,0.085
0.156,0.771,0.073
0.045,0.909,0.045
0.076,0.85,0.074
0.127,0.769,0.104
0.043,0.829,0.128
0.083,0.834,0.082
0.065,0.858,0.077
0.121,0.766,0.113
0.138,0.795,0.067
0.198,0.711,0.091
0.066,0.86,0.074
0.058,0.83,0.111
0.123,0.778,0.099
0.135,0.839,0.026
0.05,0.834,0.116
0.052,0.892,0.056
0.091,0.84,0.069
0.151,0.791,0.057
0.011,0.925,0.064
0.101,0.778,0.121
0.036,0.908,0.056
0.171,0.782,0.048
0.054,0.807,0.139
0.046,0.868,0.086
0.106,0.855,0.038
0.151,0.761,0.089
0.074,0.803,0.123
0.035,0.943,0.022
0.184,0.715,0.101
0.079,0.821,0.1
0.034,0.859,0.107
0.12,0.769,0.111
0.179,0.737,0.085
0.082,0.864,0.054
0.102,0.828,0.07
0.079,0.849,0.072
0.108,0.83,0.062
0.073,0.768,0.159
0.115,0.789,0.096
0.096,0.867,0.037
0.165,0.749,0.086
0.12,0.85,0.03
0.057,0.863,0.08
0.128,0.804,0.068
0.076,0.804,0.119
0.135,0.791,0.073
0.026,0.889,0.085
0.091,0.844,0.065
0.15,0.75,0.101
0.122,0.823,0.055
0.111,0.761,0.129
0.066,0.782,0.152
0.048,0.893,0.059
0.113,0.831,0.056
0.084,0.799,0.116
0.057,0.807,0.136
0.124,0.756,0.12
0.122,0.823,0.055
0.076,0.892,0.031
0.126,0.779,0.094
0.101,0.759,0.14
0.187,0.731,0.082
0.124,0.851,0.025
0.077,0.833,0.089
0.132,0.815,0.053
0.129,0.806,0.064
0.105,0.788,0.106
0.17,0.787,0.043
0.152,0.723,0.125
0.161,0.797,0.042
0.159,0.75,0.092
0.05,0.895,0.055
0.128,0.817,0.055
0.12,0.746,0.134
0.125,0.805,0.071
0.148,0.798,0.054
0.175,0.754,0.071
0.187,0.736,0.077
0.089,0.776,0.136
0.086,0.832,0.082
0.098,0.795,0.106
0.089,0.801,0.11
0.108,0.825,0.067
0.122,0.775,0.103
0.145,0.704,0.151
0.069,0.808,0.124
0.125,0.78,0.095
0.065,0.822,0.112
0.066,0.743,0.191
0.076,0.887,0.038
0.057,0.857,0.086
0.075,0.814,0.111
0.049,0.827,0.124
0.076,0.821,0.103
0.058,0.869,0.073
0.074,0.855,0.071
0.028,0.896,0.076
0.078,0.798,0.124
0.123,0.809,0.068
0.127,0.786,0.087
0.13,0.751,0.119
0.127,0.828,0.045
0.056,0.872,0.072
0.064,0.764,0.172
0.097,0.855,0.047
0.097,0.824,0.079
0.139,0.751,0.109
0.078,0.91,0.012
0.096,0.817,0.087
0.065,0.897,0.039
0.077,0.835,0.088
0.15,0.703,0.147
0.12,0.835,0.045
0.104,0.8,0.096
0.052,0.789,0.159
0.062,0.852,0.086
0.137,0.785,0.078
0.189,0.75,0.06
0.127,0.774,0.098
0.102,0.842,0.056
0.087,0.781,0.132
0.046,0.883,0.071
0.029,0.873,0.098
0.105,0.808,0.087
0.129,0.722,0.148
0.057,0.817,0.126
0.137,0.797,0.066
0.123,0.752,0.125
0.105,0.806,0.089
0.064,0.821,0.115
0.134,0.719,0.146
0.076,0.805,0.119
0.169,0.752,0.078
0.179,0.76,0.061
0.119,0.815,0.066
0.099,0.779,0.122
0.215,0.69,0.095
0.139,0.757,0.104
0.102,0.811,0.088
0.087,0.814,0.099
0.131,0.763,0.106
0.089,0.819,0.092
0.077,0.866,0.057
0.065,0.868,0.067
0.084,0.82,0.096
0.133,0.745,0.123
0.106,0.842,0.052
0.06,0.813,0.128
0.124,0.759,0.117
0.167,0.723,0.11
0.076,0.865,0.059
0.118,0.82,0.062
0.108,0.872,0.02
0.087,0.826,0.086
0.073,0.792,0.135
0.074,0.857,0.07
0.139,0.784,0.077
0.161,0.698,0.141
0.08,0.779,0.141
0.081,0.834,0.085
0.101,0.697,0.202
0.116,0.761,0.123
0.123,0.721,0.156
0.131,0.809,0.06
0.086,0.688,0.227
0.047,0.85,0.103
0.137,0.758,0.105
0.049,0.785,0.166
0.133,0.75,0.118
0.138,0.743,0.119
0.066,0.828,0.106
0.115,0.788,0.098
0.121,0.744,0.135
0.08,0.835,0.085
0.129,0.804,0.067
0.102,0.844,0.053
0.108,0.731,0.161
0.127,0.755,0.118
0.135,0.779,0.086
0.011,0.917,0.071
0.108,0.849,0.043
0.133,0.814,0.054
0.211,0.751,0.038
0.143,0.788,0.069
0.056,0.892,0.052
0.05,0.867,0.082
0.209,0.735,0.056
0.067,0.824,0.11
0.136,0.805,0.059
0.056,0.811,0.132
0.123,0.795,0.083
0.207,0.73,0.063
0.174,0.765,0.061
0.061,0.867,0.072
0.144,0.768,0.088
0.117,0.754,0.129
0.136,0.778,0.086
0.054,0.873,0.073
0.051,0.845,0.104
0.058,0.885,0.057
0.2,0.708,0.091
0.055,0.847,0.098
0.074,0.88,0.047
0.025,0.842,0.133
0.114,0.791,0.094
0.135,0.762,0.103
0.051,0.85,0.099
0.175,0.746,0.079
0.167,0.73,0.103
0.072,0.817,0.111
0.093,0.82,0.087
0.092,0.857,0.052
0.128,0.824,0.048
0.108,0.721,0.171
0.068,0.851,0.081
0.118,0.808,0.073
0.095,0.863,0.043
0.119,0.823,0.058
0.142,0.79,0.068
0.077,0.795,0.128
0.125,0.843,0.032
0.099,0.794,0.107
0.043,0.831,0.126
0.115,0.736,0.149
0.117,0.773,0.109
0.103,0.768,0.129
0.141,0.729,0.13
0.047,0.835,0.118
0.125,0.775,0.1
0.067,0.838,0.095
0.08,0.74,0.18
0.113,0.763,0.124
0.113,0.822,0.065
0.02,0.856,0.124
0.058,0.771,0.171
0.151,0.791,0.058
0.098,0.741,0.161
0.043,0.83,0.127
0.161,0.723,0.117
0.004,0.893,0.104
0.132,0.77,0.097
0.153,0.752,0.095
0.041,0.882,0.077
0.126,0.825,0.049
0.096,0.699,0.205
0.026,0.882,0.092
0.105,0.799,0.097
0.128,0.798,0.075
0.155,0.77,0.075
0.206,0.742,0.052
0.041,0.818,0.141
0.098,0.834,0.069
0.056,0.775,0.169
0.091,0.767,0.142
0.123,0.839,0.038
0.12,0.771,0.109
0.095,0.785,0.12
0.084,0.776,0.141
0.026,0.959,0.015
0.14,0.741,0.119
0.053,0.865,0.082
0.046,0.872,0.082
0.115,0.818,0.067
0.017,0.901,0.082
0.147,0.783,0.07
0.062,0.847,0.09
0.153,0.796,0.051
0.064,0.853,0.083
0.016,0.855,0.129
0.087,0.813,0.1
0.063,0.836,0.101
0.149,0.786,0.064
0.117,0.737,0.146
0.114,0.723,0.163
0.174,0.712,0.114
0.033,0.786,0.181
0.022,0.824,0.154
0.008,0.859,0.132
0.126,0.733,0.141
0.144,0.77,0.087
0.11,0.753,0.137
0.073,0.837,0.09
0.145,0.746,0.109
0.265,0.688,0.046
0.083,0.71,0.207
0.021,0.826,0.153
0.035,0.855,0.111
0.083,0.839,0.079
0.116,0.784,0.101
0.06,0.758,0.181
0.021,0.796,0.182
0.152,0.758,0.09
0.189,0.771,0.041
0.069,0.877,0.054
0.095,0.762,0.142
0.167,0.809,0.024
0.022,0.903,0.075
0.077,0.839,0.085
0.205,0.78,0.015
0.072,0.849,0.079
0.051,0.799,0.15
0.153,0.704,0.143
0.102,0.809,0.088
0.068,0.802,0.13
0.07,0.882,0.048
0.139,0.78,0.081
0.053,0.915,0.031
0.048,0.872,0.08
0.062,0.857,0.081
0.121,0.81,0.069
0.115,0.743,0.143
0.153,0.751,0.096
0.155,0.803,0.043
0.122,0.778,0.1
0.082,0.819,0.1
0.196,0.746,0.058
0.216,0.707,0.077
0.122,0.802,0.076
0.111,0.79,0.099
0.097,0.81,0.093
0.064,0.765,0.171
0.143,0.728,0.129
0.045,0.878,0.076
0.067,0.788,0.144
0.065,0.863,0.072
0.058,0.843,0.099
0.129,0.734,0.137
0.184,0.778,0.038
0.035,0.894,0.07
0.055,0.834,0.111
0.174,0.7,0.126
0.096,0.868,0.036
0.076,0.819,0.104
0.128,0.736,0.136
0.05,0.834,0.116
0.087,0.816,0.098
0.076,0.859,0.065
0.12,0.851,0.029
0.128,0.801,0.071
0.155,0.753,0.092
0.039,0.914,0.048
0.175,0.719,0.106
0.038,0.807,0.154
0.176,0.722,0.102
0.09,0.802,0.108
0.085,0.853,0.062
0.09,0.823,0.088
0.085,0.834,0.081
0.095,0.829,0.076
0.119,0.745,0.136
0.04,0.809,0.151
0.108,0.803,0.089
0.024,0.862,0.114
0.156,0.794,0.05
0.092,0.828,0.079
0.061,0.844,0.096
0.063,0.876,0.061
0.076,0.841,0.083
0.062,0.851,0.087
0.167,0.77,0.063
0.119,0.855,0.025
0.15,0.775,0.075
0.056,0.815,0.128
0.064,0.862,0.074
0.016,0.821,0.162
0.11,0.796,0.094
0.051,0.889,0.06
0.115,0.83,0.055
0.085,0.802,0.113
0.092,0.848,0.06
0.036,0.881,0.083
0.054,0.83,0.115
0.121,0.797,0.082
0.144,0.824,0.031
0.04,0.865,0.095
0.121,0.822,0.057
0.135,0.831,0.034
0.039,0.855,0.106
0.038,0.778,0.184
0.043,0.895,0.062
0.133,0.783,0.084
0.071,0.868,0.061
0.086,0.817,0.098
0.081,0.829,0.09
0.137,0.803,0.06
0.171,0.739,0.091
0.052,0.791,0.157
0.075,0.858,0.067
0.101,0.766,0.133
0.041,0.829,0.13
0.095,0.786,0.118
0.159,0.702,0.139
0.071,0.838,0.092
0.04,0.899,0.06
0.091,0.834,0.076
0.134,0.771,0.095
0.129,0.787,0.084
0.15,0.797,0.053
0.206,0.739,0.055
0.099,0.808,0.092
0.098,0.851,0.051
0.044,0.834,0.122
0.161,0.802,0.037
0.077,0.832,0.092
0.133,0.828,0.038
0.134,0.821,0.045
0.085,0.83,0.085
0.092,0.841,0.067
0.015,0.878,0.108
0.08,0.826,0.093
0.078,0.873,0.048
0.097,0.828,0.075
0.045,0.931,0.023
0.158,0.781,0.062
0.115,0.798,0.087
0.043,0.838,0.12
0.048,0.836,0.116
0.03,0.909,0.061
0.096,0.829,0.075
0.061,0.815,0.124
0.076,0.864,0.06
0.064,0.886,0.051
0.088,0.808,0.104
0.029,0.929,0.042
0.136,0.814,0.05
0.152,0.799,0.049
0.238,0.69,0.072
0.273,0.664,0.063
0.029,0.892,0.079
0.033,0.871,0.096
0.114,0.787,0.099
0.167,0.781,0.052
0.087,0.719,0.194
0.11,0.811,0.079
0.085,0.843,0.073
0.082,0.838,0.079
0.09,0.826,0.084
0.072,0.819,0.109
0.076,0.924,0.0
0.243,0.694,0.063
0.131,0.838,0.031
0.038,0.836,0.126
0.093,0.847,0.06
0.147,0.782,0.071
0.189,0.726,0.084
0.068,0.808,0.124
0.221,0.735,0.044
0.062,0.88,0.058
0.108,0.806,0.085
0.138,0.773,0.089
0.054,0.803,0.143
0.086,0.861,0.053
0.115,0.76,0.125
0.138,0.773,0.089
0.176,0.725,0.098
0.068,0.836,0.096
0.06,0.906,0.034
0.103,0.807,0.09
0.127,0.842,0.03
0.115,0.795,0.09
0.194,0.787,0.019
0.126,0.771,0.104
0.03,0.901,0.069
0.106,0.829,0.065
0.103,0.805,0.092
0.028,0.827,0.145
0.101,0.776,0.124
0.187,0.716,0.097
0.09,0.876,0.033
0.08,0.844,0.076
0.178,0.788,0.034
0.071,0.865,0.064
0.132,0.787,0.081
0.076,0.88,0.044
0.044,0.928,0.028
0.036,0.851,0.113
0.131,0.8,0.069
0.147,0.832,0.021
0.149,0.776,0.075
0.116,0.776,0.109
0.053,0.823,0.124
0.092,0.833,0.075
0.091,0.833,0.076
0.112,0.864,0.025
0.096,0.776,0.128
0.177,0.75,0.073
