PERSON,ORG,FAC,GPE,NORP,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,CARDINAL,QUANTITY,ORDINAL
10,21,0,2,0,0,1,0,0,0,0,12,0,0,0,1,0,0
15,21,1,8,3,2,3,0,0,0,0,14,0,1,0,3,0,1
5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,3
16,8,1,1,1,1,5,0,1,2,0,2,0,0,0,1,1,0
15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6,13,1,0,2,0,4,0,0,0,0,12,1,0,0,1,0,1
9,13,1,1,21,0,4,0,0,0,0,0,1,0,2,4,0,0
14,4,1,1,2,1,3,0,0,0,0,4,0,0,0,0,0,0
17,11,1,11,3,0,0,0,0,0,0,3,0,0,0,5,0,3
12,11,0,9,1,5,4,0,0,8,0,4,0,0,0,2,0,0
11,5,0,2,3,2,1,0,0,0,0,3,0,0,0,0,0,0
23,11,0,9,4,1,7,0,0,1,0,29,1,1,1,13,0,1
40,12,1,7,1,2,7,0,0,0,0,18,0,0,0,5,0,1
14,3,0,18,1,0,3,0,0,0,0,1,0,0,1,1,0,0
5,15,1,0,7,1,3,0,0,1,0,1,0,0,0,1,0,0
4,12,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,1
9,8,0,11,4,4,2,0,0,1,0,1,0,0,0,1,0,0
11,17,0,5,0,0,0,0,0,0,0,10,0,0,1,0,0,2
4,11,1,3,3,0,6,0,0,0,0,5,0,6,0,4,0,0
15,9,1,8,2,4,3,1,0,0,0,6,0,0,0,2,0,0
2,4,0,1,2,3,2,0,0,0,0,7,0,0,2,0,2,0
10,8,1,1,0,1,4,1,0,0,0,6,1,0,0,1,0,2
11,6,0,11,5,1,0,0,0,0,0,5,0,0,0,5,0,2
26,20,0,11,21,0,3,0,1,0,0,18,0,4,0,10,0,0
8,8,1,7,3,0,5,0,0,0,0,1,0,0,0,0,0,0
12,12,0,0,3,0,1,0,0,0,0,4,0,0,1,0,0,0
19,10,0,4,1,0,0,0,0,0,0,10,0,0,0,8,0,0
17,4,0,5,2,1,3,0,0,0,0,4,1,0,0,1,0,0
12,11,0,13,7,2,2,0,0,0,0,5,0,0,0,0,0,0
13,20,0,3,6,0,2,0,0,0,0,8,0,0,0,1,0,0
11,8,0,5,4,0,6,0,0,0,0,0,1,0,0,2,0,0
10,15,0,6,2,2,1,0,0,0,0,8,0,0,0,3,1,0
27,6,0,4,1,0,1,0,0,0,0,7,0,0,0,3,0,0
9,6,0,1,2,2,4,0,0,0,0,7,0,0,0,1,0,0
18,3,0,5,2,0,2,1,0,0,0,7,1,0,0,1,0,0
12,10,2,6,3,0,1,0,0,0,0,3,1,0,0,1,0,2
13,5,0,14,1,4,3,0,0,0,0,5,0,0,0,0,0,0
11,9,0,3,3,0,3,0,0,0,0,1,0,0,0,0,0,3
2,2,0,0,2,0,3,0,0,0,0,5,0,12,0,0,0,1
19,2,0,2,7,0,4,0,0,0,0,1,0,0,0,4,0,0
10,3,0,4,3,1,3,1,0,0,0,3,0,0,0,4,0,0
10,3,0,7,2,1,0,0,0,0,0,1,1,0,0,2,0,0
12,11,0,3,0,3,3,0,0,4,0,0,1,0,0,2,0,4
18,3,0,14,2,0,2,0,0,0,0,4,0,0,0,0,0,0
9,5,0,3,1,3,9,0,0,0,0,0,0,0,0,1,0,0
17,12,0,1,2,0,3,0,1,0,0,19,1,0,1,19,0,0
10,10,1,3,0,0,6,0,0,0,0,6,2,0,0,4,0,1
4,0,2,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0
9,3,0,20,2,3,3,0,0,0,0,0,0,0,0,2,0,0
0,0,0,6,0,0,0,0,0,0,0,2,0,1,1,3,0,1
1,13,0,1,2,2,4,0,0,2,0,3,0,0,0,6,0,0
10,4,0,5,0,0,6,0,0,1,0,0,0,0,0,1,0,0
17,1,0,1,2,0,1,0,1,0,0,3,0,0,0,1,0,1
22,2,0,3,0,1,5,0,0,0,0,4,0,0,0,1,0,0
15,8,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0
15,2,0,2,6,0,7,0,0,2,0,14,1,0,0,11,0,1
15,2,0,0,1,1,1,1,2,0,0,6,0,0,0,0,0,0
19,6,0,1,0,0,2,0,0,0,0,2,2,0,0,1,0,1
3,6,0,2,4,1,0,0,0,0,0,6,0,0,0,5,0,0
13,11,1,1,5,0,3,0,0,0,0,12,0,0,3,9,1,0
30,7,0,0,0,0,1,0,2,0,0,14,0,0,0,4,0,1
13,12,2,0,2,3,4,0,0,0,0,6,0,0,0,2,0,1
10,3,2,2,1,4,3,0,0,0,0,3,0,0,0,0,0,0
16,8,0,9,1,1,8,0,0,0,0,0,0,0,0,2,0,0
19,14,2,4,5,1,4,0,1,1,0,17,0,0,1,7,0,1
2,3,1,1,0,0,4,0,0,0,0,5,0,2,7,0,0,0
9,11,0,4,3,0,4,0,0,0,0,6,0,0,1,2,0,0
14,10,1,1,1,0,1,0,1,2,0,7,0,0,0,4,0,0
9,6,2,7,4,1,8,1,1,0,1,3,0,0,0,3,0,0
9,17,0,3,1,0,1,0,0,0,2,1,3,0,0,0,0,0
14,8,0,0,2,0,0,0,0,0,0,15,0,0,4,6,0,0
5,2,0,21,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8,1,0,11,2,1,1,1,0,0,0,2,0,0,0,1,0,0
3,2,1,2,3,0,3,1,1,0,0,1,0,0,1,1,0,1
9,11,0,10,34,1,1,0,0,0,0,7,0,0,0,2,0,3
12,8,0,16,3,5,7,0,0,0,0,6,0,0,0,4,0,1
4,10,0,2,0,2,2,0,0,1,0,6,0,0,1,11,3,1
14,5,2,1,8,1,0,3,0,0,0,5,2,0,0,3,0,0
12,18,0,1,0,0,1,0,0,0,0,2,0,0,0,4,0,1
6,3,0,20,2,3,3,0,0,3,0,4,0,0,0,1,1,1
18,8,0,6,8,0,1,0,0,0,0,2,0,0,0,2,0,0
9,12,0,3,4,1,10,0,1,0,0,3,0,0,0,3,0,0
8,2,0,11,4,1,7,0,0,0,0,3,0,0,0,0,0,0
3,7,0,11,6,3,3,0,0,0,1,2,0,0,0,1,0,0
12,3,0,0,3,0,2,0,1,1,0,2,1,0,1,1,0,0
11,5,1,2,6,1,5,0,0,0,0,4,1,0,0,1,0,0
5,6,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0
29,11,0,5,2,1,0,3,0,0,0,7,0,1,0,0,0,0
7,7,0,4,5,0,4,0,0,0,0,3,0,0,0,1,0,2
5,5,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,1
17,15,0,2,4,1,1,2,0,2,0,4,0,0,0,4,0,0
14,4,0,7,3,0,3,0,0,0,0,0,0,0,0,1,0,0
14,9,0,7,4,1,2,0,0,0,0,4,0,0,1,2,0,1
10,4,0,8,0,2,3,1,0,0,0,1,0,0,0,0,0,1
17,5,2,3,4,0,1,0,0,0,0,2,0,0,0,2,0,0
8,1,0,10,0,0,3,0,0,0,0,1,1,0,0,2,0,0
9,10,0,2,3,1,1,0,0,0,0,2,0,0,0,0,0,0
13,10,1,0,5,1,0,0,1,0,0,2,1,0,0,2,0,1
20,5,0,1,4,0,1,0,0,0,0,3,1,0,0,2,0,1
22,9,0,4,0,0,1,0,0,0,0,3,0,0,0,1,0,1
18,4,1,5,3,4,2,0,0,0,0,5,0,0,0,2,0,1
14,1,4,2,3,0,0,1,0,0,0,2,0,0,0,3,0,0
20,7,0,1,6,2,1,0,0,0,0,2,1,0,0,2,0,0
12,3,0,6,3,0,0,1,0,0,0,3,0,0,0,0,0,0
4,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26,9,0,4,5,0,0,2,0,0,0,9,0,0,0,3,0,0
12,11,3,1,1,0,3,0,0,0,0,8,0,0,0,8,0,4
18,4,1,4,7,0,2,2,0,0,0,7,0,0,0,3,0,1
3,9,0,3,2,0,0,0,0,0,0,10,0,0,0,0,0,0
19,8,1,4,2,1,2,0,0,0,0,3,1,0,0,2,0,1
8,4,0,7,1,0,0,0,0,0,0,3,0,6,0,2,0,2
1,5,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0
4,10,0,3,0,0,0,0,0,0,0,2,1,0,1,3,0,0
11,4,0,19,2,2,2,0,0,0,0,1,0,0,0,2,0,0
7,6,0,3,3,3,8,0,0,0,0,0,0,2,0,1,0,0
14,14,0,5,1,0,1,0,0,2,0,5,2,0,2,5,0,0
8,6,0,1,1,0,5,0,0,0,0,1,0,1,4,0,0,0
17,13,1,2,1,3,12,0,3,0,0,5,0,0,0,2,1,0
7,4,0,3,5,0,0,0,0,0,0,2,0,0,0,8,0,1
19,16,0,7,9,4,2,0,0,0,1,4,0,0,3,5,0,1
12,17,0,2,2,1,1,0,0,1,0,5,0,0,0,2,0,1
19,3,3,2,4,1,5,0,0,0,0,3,1,0,0,0,0,0
10,16,0,4,1,0,4,0,0,0,0,3,0,0,0,4,1,0
8,2,0,7,3,0,2,0,0,0,0,6,0,0,0,1,0,0
13,6,0,3,1,0,0,1,0,0,0,7,0,0,0,2,0,0
21,6,1,10,4,0,2,0,0,0,0,9,0,0,0,4,0,1
7,8,1,4,1,2,16,0,0,0,0,7,1,0,1,3,0,2
13,5,0,5,0,0,2,0,1,0,0,3,3,0,0,3,1,0
10,11,0,4,1,0,3,0,0,1,0,2,2,0,0,6,0,0
5,0,1,1,0,0,4,0,0,0,0,1,0,0,0,4,0,0
18,3,0,2,3,0,1,0,0,1,0,3,0,0,0,0,0,1
3,13,0,0,7,0,1,0,0,0,0,10,0,4,0,3,0,1
9,9,0,4,8,1,0,0,0,0,0,1,0,0,0,2,0,0
6,4,0,6,3,0,0,0,0,1,0,2,0,0,0,7,0,2
9,5,1,3,0,3,6,0,1,0,0,9,0,0,1,3,1,2
13,3,0,9,0,1,2,0,0,0,0,4,0,0,0,1,0,0
4,4,0,10,5,4,9,0,0,0,0,13,1,0,5,9,0,0
12,5,0,12,1,1,0,1,0,0,0,4,3,0,0,4,0,1
13,5,0,1,1,0,0,0,0,0,0,2,5,0,1,3,0,0
6,12,0,5,0,2,0,0,0,0,0,6,0,0,0,2,0,0
12,10,0,10,7,0,8,0,0,0,0,5,1,0,0,1,0,1
12,2,1,8,4,1,2,0,0,0,0,1,1,0,0,3,0,0
7,3,0,11,10,1,2,0,0,0,0,4,1,0,2,4,0,1
16,11,0,12,3,4,6,0,0,0,0,11,0,0,1,6,0,0
5,4,0,9,0,3,7,0,0,0,0,0,1,0,0,2,0,0
4,4,0,3,3,0,3,0,0,0,0,1,1,0,1,1,0,0
15,7,0,12,2,6,4,0,0,0,0,5,2,0,0,4,0,0
25,14,0,19,6,6,5,0,1,0,0,7,2,0,0,9,0,0
20,7,0,8,1,1,1,0,0,0,0,17,0,0,1,3,0,1
16,9,0,5,2,0,0,0,2,0,0,3,0,0,0,4,0,1
11,6,0,8,2,0,1,0,0,0,0,7,0,0,0,1,0,0
14,3,0,1,0,0,6,0,0,0,0,4,0,0,0,0,0,0
4,6,0,6,7,0,0,0,0,0,0,1,0,0,0,4,0,2
9,5,1,0,1,0,2,0,0,0,0,8,0,0,0,2,0,2
30,12,2,5,10,3,3,0,1,1,0,1,0,0,0,5,0,1
17,13,0,8,5,1,1,0,0,0,0,3,1,0,0,2,0,0
10,11,0,2,4,2,13,0,0,0,0,2,0,0,0,5,0,0
9,11,0,9,6,3,11,0,0,0,0,1,1,0,0,0,0,1
12,11,0,1,0,0,4,0,0,0,0,2,0,0,0,1,0,0
12,3,0,6,3,4,4,0,0,0,0,3,0,0,0,0,0,0
11,10,0,1,0,0,5,0,0,1,0,3,0,0,1,0,0,0
9,6,0,1,0,0,6,0,2,0,0,3,2,0,0,2,0,0
13,1,1,14,0,1,0,0,2,0,0,4,0,0,0,0,0,0
4,12,1,1,2,0,0,0,1,0,0,2,0,0,0,3,0,0
11,4,0,0,0,0,2,0,1,0,0,2,0,0,0,3,0,0
15,14,0,1,3,0,3,0,3,0,0,8,0,0,0,2,0,0
20,3,0,2,0,0,4,0,1,0,0,14,0,0,2,3,1,1
7,8,2,1,5,0,5,0,0,1,0,1,0,0,0,2,0,0
19,12,0,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0
27,12,2,5,0,0,6,0,0,0,0,7,1,0,0,1,0,0
30,6,0,0,0,1,3,0,0,0,0,6,0,0,0,5,0,1
7,11,0,3,5,0,8,0,0,0,0,1,1,1,0,0,0,1
27,16,0,4,0,0,0,0,0,0,0,7,0,0,0,2,0,0
9,9,0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,0
7,15,0,2,5,1,5,0,0,1,0,4,0,3,0,2,0,0
11,2,2,6,0,1,5,0,1,0,0,1,2,0,2,1,0,0
7,8,0,8,1,1,3,0,0,0,0,1,0,0,0,1,1,1
10,5,0,0,2,0,0,0,0,0,0,3,1,0,0,2,0,0
10,8,0,3,2,0,3,0,0,0,0,5,1,0,0,3,0,0
9,15,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0
12,3,0,17,2,2,4,0,0,0,0,2,0,0,0,0,0,0
14,8,0,13,0,6,1,0,0,0,0,17,0,0,0,4,0,0
12,13,0,1,0,1,1,0,0,0,0,3,0,0,3,2,0,0
28,4,1,1,0,0,2,0,2,0,0,6,1,0,1,1,0,0
12,10,0,2,0,1,6,0,0,0,0,5,0,0,0,3,0,0
9,7,0,2,1,3,1,0,0,0,0,5,0,0,0,2,0,2
10,9,0,1,0,1,2,2,2,0,0,15,0,0,1,2,0,0
6,6,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0
8,0,0,8,2,0,3,0,0,0,0,1,0,0,1,2,0,1
14,9,0,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0
6,10,0,3,8,0,0,0,0,0,0,2,0,0,0,5,0,1
18,2,0,11,6,2,3,0,0,1,0,6,0,0,1,1,0,0
4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
35,14,0,8,22,0,0,0,0,1,0,20,0,0,0,2,0,0
28,16,0,7,3,6,2,0,0,0,0,9,3,0,0,3,0,1
6,2,0,21,2,3,1,0,0,0,0,3,0,0,0,1,0,0
25,12,1,4,2,1,2,0,0,0,0,16,1,0,0,9,0,1
8,3,1,3,1,0,2,0,0,0,0,2,0,0,0,3,0,0
5,12,0,4,1,2,3,0,0,0,0,1,0,0,0,1,0,0
7,9,1,1,4,0,0,0,0,0,0,2,2,0,0,0,0,0
11,16,1,1,7,0,1,0,0,0,0,1,0,0,0,3,0,0
9,2,0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,1
22,19,0,9,3,5,5,0,0,0,0,7,0,1,0,4,0,0
12,7,0,5,1,0,4,0,0,0,0,6,0,0,0,0,0,1
26,13,0,8,2,1,3,1,0,0,0,14,1,0,1,12,0,0
36,29,0,0,31,0,1,0,0,2,0,17,0,0,0,2,0,0
7,4,0,3,0,1,5,0,0,0,0,3,0,0,0,3,0,0
21,4,0,6,6,2,1,2,0,0,0,2,0,0,0,1,0,0
17,6,1,2,3,2,0,0,0,0,0,13,0,0,0,4,0,4
10,10,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,2
20,15,0,9,0,0,2,0,0,0,0,14,1,0,0,13,0,0
6,7,0,13,2,3,6,0,0,0,0,7,0,5,2,5,0,0
30,20,1,5,1,3,9,0,0,0,0,15,0,0,0,9,0,0
9,11,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0
10,18,1,0,1,0,1,0,0,0,0,5,0,0,0,1,0,0
13,5,0,1,1,0,5,0,1,0,0,2,1,0,0,4,0,1
22,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2,3,0,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0
12,9,2,7,2,5,1,0,0,0,0,5,0,0,0,5,0,0
23,10,1,2,1,0,3,0,0,0,0,8,2,0,1,1,0,0
3,11,0,3,5,0,0,0,2,0,0,4,0,1,0,2,0,1
12,5,0,1,1,2,3,0,0,2,0,0,1,0,0,0,0,1
30,20,0,4,2,1,1,0,0,0,0,11,0,0,0,8,0,0
21,4,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0
7,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,5,0,1,2,2,7,2,0,0,0,6,0,0,0,0,0,1
10,7,0,2,9,0,1,0,0,0,0,7,0,0,1,2,0,1
11,15,0,6,3,1,1,0,0,0,0,6,0,0,0,1,0,0
24,8,1,3,2,1,5,0,0,0,0,5,0,0,0,3,0,0
13,14,1,1,12,0,2,0,0,0,0,0,1,0,0,4,0,1
5,16,1,2,0,1,2,0,0,0,0,0,0,0,0,3,0,0
10,7,0,4,4,6,0,0,0,0,0,4,1,0,0,4,0,1
6,7,0,0,0,3,6,0,0,0,0,4,0,0,0,3,0,0
9,3,1,5,0,1,4,0,0,0,0,7,0,0,0,1,1,0
11,9,1,5,0,1,8,0,0,0,0,3,1,0,0,7,0,0
19,2,1,5,1,0,1,0,0,1,0,2,2,0,0,0,0,2
16,10,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1
5,11,0,5,5,0,3,0,0,0,0,2,1,0,0,0,0,2
4,10,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,1
10,1,0,1,1,1,2,0,0,0,0,2,0,1,0,5,0,3
7,4,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4,4,0,7,5,1,10,0,0,0,0,6,0,13,0,1,0,0
10,4,1,6,4,0,0,0,0,0,0,1,0,0,0,1,0,1
6,18,0,1,7,0,12,0,0,0,0,1,1,13,0,0,0,0
14,12,0,2,1,2,6,0,0,0,0,10,4,0,0,5,0,0
13,4,0,6,1,1,3,0,0,0,0,3,0,0,0,1,1,0
7,4,0,3,8,0,3,0,0,0,0,5,1,0,0,0,0,0
16,15,0,3,1,0,0,0,0,0,0,5,1,0,0,3,0,0
18,7,0,3,1,0,2,0,0,0,0,13,0,0,0,8,0,0
11,5,0,4,2,0,0,0,0,0,0,3,1,0,0,2,0,0
11,9,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,1
2,6,0,3,0,1,2,0,0,0,0,5,0,0,0,0,0,1
15,10,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0
6,3,0,1,0,1,3,0,0,0,0,1,1,0,0,1,0,0
7,6,0,5,2,2,0,0,0,0,0,1,1,0,0,0,0,0
4,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0
34,15,2,13,10,1,10,0,0,1,0,4,0,0,0,3,0,2
5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,1,5,2,1,4,0,0,0,0,18,0,0,5,10,0,1
12,3,0,4,0,0,5,0,0,0,0,6,0,4,6,2,0,0
18,27,0,5,4,1,1,0,0,0,0,17,0,0,1,4,0,0
19,4,0,3,0,5,5,0,0,0,0,10,0,0,0,1,0,0
11,2,0,0,1,1,0,0,0,0,0,4,0,0,1,2,0,0
37,14,1,12,5,1,4,0,0,0,0,19,0,0,0,12,0,1
5,10,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
11,6,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0
10,5,0,3,0,0,1,0,0,0,0,3,2,0,0,1,0,1
13,6,0,3,5,0,3,0,0,2,0,4,0,0,0,0,0,0
9,14,3,3,0,0,5,0,0,0,0,3,2,0,0,1,0,0
7,13,0,3,5,0,0,0,0,0,0,3,1,0,0,4,0,0
14,10,0,1,1,3,3,0,0,0,0,8,2,0,0,1,0,1
13,6,0,3,8,0,2,0,0,0,0,6,2,0,0,4,0,0
12,2,0,1,1,0,2,0,0,0,0,7,1,0,0,3,0,0
7,14,0,4,1,0,2,0,0,0,0,2,1,0,0,2,0,0
18,11,3,2,2,0,7,0,2,0,0,22,3,0,0,7,0,0
10,6,0,20,7,4,2,0,0,0,0,3,0,11,1,4,0,3
25,14,2,8,1,4,2,0,1,0,0,29,0,0,9,5,0,0
9,9,1,3,2,0,7,0,0,0,0,2,0,2,1,0,0,0
26,15,0,2,0,0,1,0,0,0,0,13,3,0,0,1,0,0
11,11,0,3,0,2,2,0,0,0,0,6,1,0,0,3,0,0
10,3,0,2,4,3,1,0,2,0,0,6,2,0,0,2,0,1
21,16,1,1,7,1,4,0,0,0,0,4,5,0,0,3,0,0
7,6,0,10,1,1,0,0,0,0,0,4,1,0,0,1,0,1
8,13,0,0,5,2,4,0,1,0,0,7,0,0,0,3,0,1
16,6,0,0,4,3,4,0,0,0,0,6,1,0,0,4,0,0
42,22,0,4,2,0,3,1,0,0,0,13,0,0,0,7,0,1
17,5,0,0,4,0,1,0,1,2,0,4,0,0,0,1,0,0
24,14,0,11,2,2,7,0,0,0,0,5,1,0,0,2,0,1
13,9,0,4,6,0,3,1,0,0,0,10,1,0,0,4,0,0
13,5,0,2,7,0,2,0,0,0,0,7,0,0,0,2,0,0
16,10,0,1,6,1,1,0,0,0,0,7,0,0,0,2,0,0
13,7,0,3,5,0,1,0,2,0,0,6,0,0,0,3,0,1
4,21,1,0,14,1,1,0,0,2,0,9,0,0,0,3,0,2
9,9,0,2,8,0,1,0,0,0,0,6,0,1,0,3,0,0
18,15,0,1,7,0,3,0,0,3,0,16,1,1,0,9,0,2
2,4,0,0,1,0,0,0,0,0,0,3,2,0,0,2,0,0
9,15,0,0,23,0,0,0,0,5,0,12,0,1,0,4,0,0
12,17,1,12,1,1,1,0,0,0,0,0,0,0,1,1,0,0
14,8,1,0,10,0,5,0,0,0,0,0,0,0,0,3,0,0
11,8,1,0,10,0,2,0,0,1,0,3,1,3,0,1,0,0
15,7,0,3,7,1,0,0,2,1,0,11,0,0,0,6,1,1
10,8,0,0,1,1,0,0,0,0,0,5,0,0,0,4,0,0
6,13,0,0,3,0,1,0,1,0,0,6,1,0,0,1,0,0
19,12,0,4,2,2,2,0,0,1,0,16,0,0,0,13,1,0
7,16,0,2,26,0,1,0,0,1,0,3,0,0,0,2,0,1
13,2,0,6,17,1,3,0,0,0,0,5,0,0,1,2,0,0
9,8,0,1,15,0,1,0,0,4,0,5,1,1,0,3,0,1
8,7,0,3,6,1,2,0,0,0,0,3,1,0,0,1,0,0
6,10,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,0
6,22,0,0,12,0,3,0,0,3,0,4,4,0,0,5,0,0
25,5,0,2,3,0,2,0,0,0,0,3,1,0,0,0,0,1
20,12,0,3,3,0,3,0,1,0,0,15,1,0,0,8,0,0
10,8,0,5,2,1,6,0,0,0,0,0,1,0,0,2,0,4
9,15,0,0,9,0,3,0,0,0,0,2,0,0,0,2,0,0
7,9,0,2,18,0,2,0,0,6,0,11,1,0,0,3,0,1
6,13,0,4,6,0,0,0,0,0,0,8,0,0,0,2,0,1
10,10,0,8,2,5,4,0,1,0,0,4,2,0,1,1,0,0
13,9,0,1,5,0,2,0,0,0,0,3,0,0,0,9,0,1
11,5,0,4,0,1,7,0,0,0,0,5,0,0,0,1,0,0
18,16,1,5,6,0,11,0,0,0,0,5,0,0,0,3,0,0
4,1,0,1,7,2,0,0,0,0,0,7,0,0,0,1,0,1
9,9,1,1,7,0,5,0,0,0,0,5,0,2,0,3,0,0
14,6,0,7,0,0,0,0,0,0,0,6,0,0,0,1,0,2
24,12,1,4,1,2,6,0,0,0,0,2,1,0,1,5,0,1
9,7,0,4,2,0,2,0,0,0,0,1,0,0,0,0,0,0
10,3,0,4,4,0,1,1,4,0,0,0,0,0,0,0,0,0
5,11,1,4,15,1,3,0,0,0,0,4,0,0,0,0,0,0
11,12,0,17,0,0,3,0,0,0,0,3,0,0,0,3,0,1
9,2,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0
9,3,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0
9,8,2,4,1,0,2,0,0,0,0,5,1,0,0,0,0,0
24,11,2,2,4,0,0,0,0,0,0,13,0,0,2,3,0,0
4,7,2,5,4,5,2,0,0,1,0,2,2,0,0,2,0,2
5,12,2,10,1,1,10,0,0,1,0,6,0,0,2,2,0,0
25,4,0,3,2,1,3,0,1,0,0,8,0,0,0,0,0,0
19,3,0,6,7,1,1,0,1,0,0,4,1,0,0,1,0,0
9,7,0,0,16,0,5,0,0,1,0,5,2,0,1,5,0,0
20,15,0,2,1,0,0,0,1,0,0,10,2,0,1,2,0,0
7,8,0,0,2,0,0,0,0,1,0,6,0,0,0,6,0,1
17,7,0,10,6,2,1,0,0,0,0,9,0,0,1,2,0,0
9,3,0,3,6,0,2,0,0,0,0,1,1,0,0,3,0,0
18,15,1,8,5,1,11,1,0,1,0,5,0,1,0,1,0,0
10,9,0,6,4,0,1,0,0,0,0,10,0,0,1,3,0,0
9,2,0,2,1,2,5,0,0,1,0,1,0,0,1,1,0,1
17,21,0,4,2,5,4,0,1,0,0,8,0,0,0,4,0,1
4,11,0,10,4,0,0,0,1,0,0,1,0,0,0,2,0,0
10,2,0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0
4,4,0,5,4,0,1,0,0,0,0,6,0,0,0,2,0,0
20,12,1,8,0,1,6,3,0,0,0,3,1,0,0,0,0,0
12,2,1,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0
5,10,1,0,1,1,4,0,0,0,0,3,1,0,0,2,0,0
6,1,0,3,8,1,0,0,0,2,0,1,0,0,0,5,0,1
14,14,0,4,2,2,9,0,0,0,0,13,1,0,0,3,0,0
13,7,1,4,12,3,7,0,0,0,0,9,1,0,0,3,0,1
17,10,0,9,5,0,9,0,0,0,0,8,1,0,1,1,0,1
14,7,1,10,0,1,6,0,4,0,0,8,0,0,1,1,0,0
15,12,0,1,0,1,2,2,0,0,0,16,0,0,0,4,0,0
9,15,0,3,1,2,3,0,0,0,0,0,0,0,0,2,0,0
18,30,1,2,1,1,6,0,0,0,0,2,0,0,0,2,0,1
13,8,0,5,5,0,2,0,0,0,0,6,0,0,0,3,0,0
14,3,2,6,4,6,7,0,0,0,0,10,0,0,1,6,0,3
21,4,0,4,0,0,2,0,0,0,0,6,2,0,1,0,0,1
21,7,0,1,4,1,1,0,1,1,0,9,1,0,0,1,0,0
17,10,3,1,1,2,6,0,0,0,0,3,0,0,0,0,0,0
4,1,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0
8,5,0,6,4,0,2,0,0,0,0,5,2,0,0,1,0,0
11,8,0,3,6,1,6,0,0,0,0,2,0,0,0,1,0,0
6,14,0,1,3,0,2,0,2,0,0,0,0,0,3,0,0,0
9,7,0,2,1,1,0,0,0,0,0,2,1,0,0,1,0,0
8,5,0,6,0,2,4,0,0,0,0,3,0,0,0,2,0,1
7,8,1,5,3,0,4,0,0,0,0,5,1,0,0,1,0,0
9,4,0,0,1,0,1,0,0,1,0,3,0,0,0,1,0,2
21,9,0,5,9,0,3,0,0,0,0,11,0,12,0,11,0,2
5,5,0,4,2,0,2,0,0,0,0,1,0,0,0,3,0,1
20,6,0,1,8,0,1,0,3,0,0,15,0,0,0,3,0,0
10,2,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0
8,8,0,2,0,1,4,0,0,1,0,6,1,1,1,2,0,1
10,22,0,16,5,7,3,0,0,0,0,14,0,2,0,4,0,0
19,2,0,4,6,0,1,0,0,0,0,2,0,0,0,1,0,0
14,15,0,0,8,0,0,0,0,2,0,8,0,0,4,6,0,1
5,13,0,1,12,0,0,0,0,3,0,1,1,2,1,3,0,0
10,8,1,1,2,2,4,0,1,0,0,9,0,0,2,2,0,0
11,2,0,6,4,0,0,0,1,0,0,1,0,2,0,1,0,0
9,11,1,2,0,0,1,0,0,0,0,4,1,0,1,0,0,1
5,4,2,1,1,0,2,0,0,0,0,0,0,1,0,2,0,0
18,7,1,8,6,0,2,0,0,0,0,13,2,0,0,5,0,0
