ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,X,PROPN,PUNCT,SCONJ,SYM,VERB,SPACE,CONJ
1,3,1,2,1,1,0,6,0,0,0,0,3,3,0,0,2,0,0
2,2,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
0,2,0,1,0,0,0,2,0,0,0,0,9,1,0,0,2,0,0
0,2,1,2,0,2,0,6,0,1,1,0,0,1,0,0,3,0,0
1,1,0,0,0,2,0,3,1,0,0,0,4,2,1,0,3,0,0
0,0,0,1,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0
1,2,0,0,1,2,0,3,1,0,0,0,6,1,0,0,1,0,0
0,2,1,4,0,2,0,4,0,0,3,0,0,2,1,0,1,0,0
3,2,2,1,0,2,0,2,3,0,0,0,2,3,1,0,1,0,0
1,3,0,0,0,2,0,6,0,1,0,0,2,1,0,0,5,0,0
1,2,1,1,0,0,0,4,1,0,1,0,2,1,0,0,1,0,0
1,3,1,1,0,2,0,2,1,0,0,0,4,1,0,0,2,0,0
7,3,0,2,0,3,0,4,0,1,0,0,1,1,0,0,2,0,0
2,1,0,1,0,1,0,4,1,0,0,0,1,2,1,0,2,0,0
1,2,0,1,0,2,0,2,1,1,0,0,1,1,0,0,0,0,0
2,0,0,1,1,2,0,4,1,0,0,0,1,2,2,0,1,0,0
1,1,0,1,0,2,0,6,0,0,0,0,4,1,1,0,2,0,0
1,1,1,2,1,3,0,3,0,0,0,0,3,6,0,0,5,0,0
1,0,1,2,0,0,0,2,0,0,1,0,2,1,1,0,0,0,0
0,2,3,0,0,3,0,3,0,0,0,0,3,1,0,0,3,0,0
2,6,0,0,0,2,0,10,1,1,1,0,4,3,0,0,5,0,0
2,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0,2,0,0
0,2,0,2,0,2,0,3,1,0,1,0,3,1,0,0,0,0,0
1,2,2,1,1,1,0,2,3,1,1,0,3,4,0,1,3,0,0
1,1,0,0,1,2,0,2,0,1,1,0,2,1,0,0,4,0,0
0,0,1,1,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0
3,6,2,2,3,7,0,12,0,0,1,0,2,2,3,0,5,0,0
2,4,0,0,0,3,0,4,1,0,0,0,1,3,1,1,2,0,0
2,0,0,1,0,1,0,2,0,0,0,0,5,2,0,0,0,0,0
1,0,1,0,0,0,0,2,0,0,0,0,4,2,1,0,3,0,0
3,3,0,2,0,3,0,6,1,1,0,0,1,1,0,0,3,0,0
0,2,1,1,1,1,0,3,1,0,2,0,6,1,0,0,4,0,0
0,2,0,1,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0
3,2,0,3,1,2,0,4,0,0,0,0,0,1,1,0,1,0,0
1,3,0,1,0,2,0,6,1,0,0,0,0,3,0,0,1,0,0
2,1,2,2,0,3,0,2,0,1,1,0,4,3,1,0,4,0,0
2,1,2,0,0,0,0,6,0,3,1,0,2,1,1,0,7,0,0
1,5,0,1,0,3,0,8,0,2,3,0,0,1,2,0,3,0,0
3,1,1,1,0,4,0,4,0,1,0,0,5,1,1,0,6,0,0
1,4,0,1,0,2,0,6,1,0,0,0,3,1,0,0,1,0,0
2,0,2,2,0,1,0,5,1,2,1,0,0,1,1,0,3,0,0
0,3,1,1,0,1,0,3,1,0,1,0,0,2,1,0,1,0,0
0,0,0,0,0,0,0,5,0,1,0,0,2,4,0,0,2,0,0
0,2,0,1,0,0,0,2,2,1,0,0,3,1,0,0,3,0,0
0,3,2,2,0,3,0,10,3,0,1,0,0,5,0,0,3,0,0
1,3,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0
3,2,0,0,0,1,0,5,0,0,0,0,2,2,1,0,2,0,0
2,2,0,0,1,2,0,8,1,0,0,0,1,1,1,1,4,0,0
1,0,0,0,0,1,0,9,0,0,1,0,1,5,0,0,2,0,0
1,4,0,1,0,4,0,5,1,0,0,0,4,3,1,0,4,0,0
0,3,0,0,0,3,0,6,1,0,0,0,1,1,0,0,0,0,0
0,2,0,1,1,0,0,5,1,0,0,0,2,2,0,0,0,0,0
0,3,0,0,0,3,0,3,2,0,0,0,1,4,0,2,1,0,0
1,1,0,1,1,2,0,2,0,1,0,0,4,1,0,0,2,0,0
0,4,0,1,0,3,0,3,1,0,1,0,3,3,2,0,3,0,0
2,2,1,0,0,0,0,3,0,0,0,0,1,3,1,0,2,0,0
0,2,1,1,0,2,0,2,3,1,1,0,2,3,0,0,1,0,0
3,1,1,2,0,2,0,5,0,0,2,0,2,3,2,0,0,0,0
0,2,0,1,0,1,0,3,1,0,0,0,1,1,0,1,1,0,0
2,6,4,5,1,3,0,6,0,1,4,0,0,2,0,0,7,0,0
2,1,1,2,1,3,0,8,0,2,0,0,1,3,0,0,4,0,0
1,6,2,3,0,1,0,3,3,0,0,0,4,2,1,0,2,0,0
0,1,1,1,2,1,0,5,3,1,0,0,2,5,0,1,2,0,0
0,4,0,0,1,3,0,5,1,0,0,0,3,1,0,0,2,0,0
1,0,0,0,1,1,0,3,2,0,1,0,1,2,0,1,2,0,0
0,2,0,0,0,2,0,3,0,0,1,0,4,5,0,0,6,0,0
3,5,1,1,1,2,0,4,1,1,1,0,4,2,0,0,2,0,0
3,1,0,0,0,2,0,6,0,0,2,0,0,3,0,0,6,0,0
0,3,1,0,0,1,0,2,2,0,0,0,1,1,0,2,3,0,0
3,0,1,0,0,1,0,6,0,0,0,0,2,3,1,0,5,0,0
1,2,1,1,0,2,0,4,0,0,0,0,0,1,0,0,1,0,0
1,3,3,1,2,3,0,6,0,0,0,0,1,2,2,0,2,0,0
3,4,0,1,0,3,0,7,2,0,0,0,3,2,2,0,4,0,0
1,0,3,1,0,1,0,0,2,0,1,0,1,2,1,1,4,0,0
0,1,1,1,0,1,0,1,2,1,0,0,3,1,0,1,4,0,0
0,1,0,1,0,0,0,2,1,0,0,0,4,1,0,0,1,0,0
1,2,3,2,1,3,0,3,0,0,0,0,3,2,2,0,2,0,0
1,1,0,0,0,0,0,2,0,1,0,0,2,1,0,0,3,0,0
0,1,0,3,0,1,0,3,1,0,1,0,0,1,0,0,1,0,0
2,3,1,3,0,1,0,4,0,3,1,0,0,2,1,0,1,0,0
1,1,1,0,1,0,0,1,1,0,0,0,1,2,0,0,3,0,0
0,0,0,1,0,0,0,3,2,0,1,0,2,3,0,0,3,0,0
2,3,1,1,0,6,0,7,0,1,4,0,1,2,0,0,5,0,0
2,2,0,1,0,2,0,3,0,0,0,0,3,1,0,0,0,0,0
2,2,1,0,0,2,0,5,0,1,1,0,1,3,0,0,3,0,0
1,1,0,1,0,2,0,3,0,0,2,0,0,1,1,0,2,0,0
1,1,2,0,0,1,0,4,0,0,0,0,2,2,1,0,2,0,0
1,2,0,0,1,1,0,3,0,0,0,0,2,1,0,0,2,0,0
2,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0
2,3,2,0,2,1,0,2,0,0,1,0,1,1,0,0,4,0,0
1,1,0,1,1,1,0,1,0,0,1,0,0,2,0,0,2,0,0
4,4,1,2,0,4,0,7,1,0,0,0,2,2,1,0,2,0,0
2,4,1,1,1,2,0,6,2,0,1,0,5,8,0,0,3,0,0
1,3,2,1,0,1,0,1,1,0,0,0,2,2,0,0,1,0,0
2,4,0,1,0,1,0,5,1,2,0,0,1,4,0,1,3,0,0
0,4,0,0,1,0,0,3,1,0,2,0,6,1,0,0,3,0,0
0,0,0,0,0,0,0,1,0,0,2,0,4,2,0,0,4,0,0
0,1,0,0,0,2,0,2,0,0,0,0,4,2,0,0,4,0,0
1,0,1,1,0,1,0,2,0,0,0,0,2,4,0,0,1,0,0
0,2,3,2,1,4,0,4,1,0,0,0,2,1,0,0,2,0,0
1,4,0,2,0,3,0,4,0,0,0,0,2,3,0,0,1,0,0
1,1,0,1,0,0,0,3,1,0,0,0,1,1,0,0,2,0,0
0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0
2,0,3,2,0,1,0,4,1,0,0,0,1,1,1,0,2,0,0
2,2,3,4,1,3,0,6,0,1,3,0,1,3,3,0,5,0,0
3,6,0,0,1,2,0,11,0,0,1,0,6,2,0,0,3,0,0
1,2,0,1,0,0,0,2,1,1,0,0,2,1,0,0,3,0,0
3,0,0,2,0,0,0,3,0,1,1,0,2,3,0,0,3,0,0
2,3,0,1,0,1,0,5,1,0,0,0,0,3,1,0,2,0,0
0,1,0,0,0,0,0,5,0,0,0,0,2,1,0,0,2,0,0
1,2,2,1,1,3,0,5,0,0,1,0,3,2,1,0,3,0,0
1,4,0,0,0,1,0,2,0,1,0,0,3,1,0,0,1,0,0
0,1,1,1,1,1,0,2,2,0,0,0,0,1,0,2,3,0,0
1,1,0,0,0,0,0,4,2,0,0,0,3,1,1,0,2,0,0
2,3,2,2,0,3,0,9,2,0,0,0,2,6,2,0,3,0,0
0,0,2,4,1,2,0,0,6,1,3,0,6,5,0,3,6,0,0
0,3,1,2,0,3,0,5,0,0,0,0,1,1,0,0,1,0,0
2,1,0,1,0,0,0,3,1,1,1,0,1,1,1,0,2,0,0
2,2,2,2,1,3,0,5,0,0,1,0,2,2,0,0,1,0,0
0,1,1,1,0,1,0,2,1,0,1,0,0,2,0,0,1,0,0
2,3,3,1,1,1,0,3,3,1,4,0,4,3,4,1,6,0,0
1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
3,2,0,0,0,1,0,3,0,0,0,0,0,1,1,0,1,0,0
0,5,0,1,2,1,0,0,0,1,0,0,9,2,0,0,3,0,0
3,3,0,1,0,1,0,3,1,1,1,0,3,1,0,1,2,0,0
2,4,0,2,0,2,0,7,1,0,0,0,1,2,2,0,2,0,0
3,2,1,2,1,4,0,6,1,0,0,0,0,2,0,0,3,0,0
1,2,0,0,0,3,0,3,2,0,0,0,0,2,0,2,2,0,0
1,3,1,0,1,5,0,6,1,2,0,0,5,3,0,1,4,0,0
3,2,0,1,1,1,0,6,0,1,0,0,1,1,0,0,3,0,0
0,1,2,1,0,0,0,5,2,0,0,0,1,0,1,0,0,0,0
1,4,2,1,3,2,0,8,0,1,0,0,0,2,0,0,4,0,0
0,5,0,0,0,2,0,3,2,0,2,0,1,1,0,1,1,0,0
1,2,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0
3,2,0,2,0,3,0,3,0,1,0,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0
2,2,0,1,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0
1,2,0,1,0,4,0,7,0,0,0,0,0,2,0,0,0,0,0
0,2,0,0,0,1,0,4,1,0,0,0,5,1,0,0,1,0,0
2,0,1,2,1,2,0,4,0,1,1,0,5,1,0,0,3,0,0
5,2,5,0,1,1,0,5,2,2,0,0,5,5,1,1,4,0,0
1,4,0,1,0,2,0,3,3,0,0,0,3,1,0,0,0,0,0
4,2,0,1,0,2,0,5,0,1,2,0,6,3,1,0,6,0,0
1,3,1,0,0,2,0,10,0,1,0,0,2,5,0,0,4,0,0
2,1,0,1,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0
1,2,1,1,1,1,0,2,2,0,1,0,0,1,0,0,1,0,0
0,2,0,0,1,4,0,4,4,0,0,0,0,1,0,1,3,0,0
0,1,1,0,0,3,0,4,1,0,1,0,2,2,0,0,6,0,0
1,0,0,3,0,0,0,3,0,2,1,0,5,3,0,0,1,0,0
0,2,0,1,0,1,0,3,0,1,0,0,4,2,0,0,2,0,0
2,2,0,1,0,1,0,4,3,1,0,0,1,3,2,0,3,0,0
0,2,1,1,1,1,0,2,0,0,0,0,2,1,0,0,3,0,0
1,1,1,1,1,1,0,4,1,0,0,0,3,5,0,0,4,0,0
0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
0,5,2,1,0,5,0,8,3,1,0,0,1,2,1,1,5,0,0
1,4,1,1,0,1,0,2,2,0,0,0,2,3,0,1,1,0,0
1,2,1,0,0,0,0,5,2,0,0,0,1,1,0,0,3,0,0
1,0,2,2,0,4,0,5,2,0,2,0,2,4,1,0,1,0,0
2,4,0,0,2,1,0,10,0,1,0,0,3,1,0,0,3,0,0
0,2,0,0,0,1,0,3,0,0,0,0,1,1,0,0,1,0,0
3,3,1,0,0,2,0,6,1,0,0,0,3,1,1,0,2,0,0
1,4,2,2,1,6,0,5,0,1,1,0,0,4,0,0,3,0,0
2,2,0,1,1,1,0,2,1,1,1,0,1,3,0,1,1,0,0
0,2,1,0,2,2,0,5,0,0,0,0,2,1,0,0,4,0,0
2,3,0,0,0,1,0,4,4,0,2,0,3,9,2,0,2,0,0
2,0,1,2,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0
0,1,1,1,0,1,0,3,0,1,1,0,5,3,1,0,4,0,0
3,3,0,1,0,3,0,5,3,1,0,0,3,3,1,0,3,0,0
2,5,0,0,0,2,0,5,0,1,0,0,6,1,0,0,5,0,0
0,0,3,1,0,2,0,2,1,0,1,0,1,1,0,0,2,0,0
0,4,0,1,0,1,0,5,1,0,0,0,2,2,0,0,4,0,0
0,1,2,1,1,2,0,4,4,0,2,0,3,2,0,2,2,0,0
1,9,0,0,0,6,0,10,1,1,0,0,8,8,1,0,3,0,0
2,2,0,0,0,1,0,6,0,0,0,0,4,2,0,0,1,0,0
1,1,0,3,1,5,0,4,0,2,0,0,3,1,1,0,6,0,0
1,1,1,0,0,1,0,4,0,1,0,0,5,1,0,0,3,0,0
1,2,0,1,0,2,0,3,0,0,1,0,0,2,0,0,0,0,0
1,3,0,1,0,2,0,1,2,0,1,0,4,2,0,0,1,0,0
1,3,0,1,1,2,0,7,0,1,1,0,0,2,0,0,4,0,0
2,1,0,4,0,1,0,6,0,4,0,0,3,4,0,0,4,0,0
2,1,0,0,0,4,0,8,0,1,0,0,4,7,1,0,4,0,0
2,5,1,0,0,3,0,5,1,0,0,0,2,2,0,0,1,0,0
1,0,3,1,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0
4,5,2,2,1,4,0,7,1,1,1,0,6,3,1,0,6,0,0
3,5,3,1,2,5,0,9,2,1,0,0,2,3,0,0,5,0,0
1,2,1,0,0,0,0,3,0,0,0,0,5,1,0,0,1,0,0
1,1,0,1,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0
0,4,0,2,0,6,0,6,0,2,1,0,4,6,1,0,4,0,0
2,2,0,1,0,2,0,4,0,1,0,0,2,1,0,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0
2,0,0,1,0,2,0,3,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,2,1,1,0,0,3,1,0,0,2,0,0
1,3,0,1,0,4,0,2,0,1,1,0,6,3,2,0,2,0,0
0,3,0,3,1,2,0,4,1,1,2,0,2,1,0,0,3,0,0
4,4,0,0,0,4,0,7,0,0,0,0,4,6,0,0,1,0,0
4,5,1,4,1,4,0,8,0,0,0,0,2,3,1,0,2,0,0
1,3,2,2,0,2,0,6,4,0,0,0,0,4,2,0,4,0,0
2,2,0,2,0,1,0,3,1,0,2,0,0,2,1,0,2,0,0
2,2,0,2,1,5,0,7,1,0,0,0,2,0,1,0,0,0,0
0,2,0,0,0,3,0,4,0,0,0,0,4,1,0,0,4,0,0
0,2,1,1,0,0,0,7,0,0,0,0,0,2,1,0,3,0,0
1,1,2,1,1,3,0,3,0,1,1,0,5,1,0,0,4,0,0
2,5,3,2,3,3,0,8,0,1,1,0,0,3,1,0,6,0,0
1,1,0,0,1,2,0,2,0,0,1,0,4,2,0,0,1,0,0
2,5,0,1,0,4,0,4,0,1,0,0,5,2,0,0,2,0,0
0,2,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0
0,0,0,0,0,2,0,6,0,0,2,0,0,2,1,0,3,0,0
1,2,0,1,0,2,0,3,2,0,0,0,0,1,0,0,1,0,0
2,2,0,0,0,3,0,7,1,1,0,0,2,1,0,0,3,0,0
2,3,0,1,0,3,0,3,1,0,0,0,2,1,0,0,1,0,0
1,0,0,1,0,3,0,4,0,0,0,0,2,2,0,0,1,0,0
2,4,0,1,1,2,0,6,3,1,2,0,2,6,0,1,7,0,0
4,4,0,1,2,4,0,9,0,0,0,0,1,0,0,0,2,0,0
0,0,0,0,1,1,0,1,0,1,2,0,5,1,1,0,6,0,0
0,2,1,2,1,5,0,5,1,1,0,0,6,4,0,0,4,0,0
3,0,2,1,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0
0,2,1,0,0,1,0,2,0,0,0,0,2,1,0,0,1,0,0
0,5,0,2,0,4,0,5,1,2,0,0,5,2,0,0,3,0,0
1,1,2,2,0,1,0,3,0,1,1,0,0,1,0,0,1,0,0
0,3,0,1,1,2,0,2,0,0,3,0,1,2,1,0,2,0,0
1,3,0,2,1,4,0,7,3,2,1,0,6,2,1,1,5,0,0
5,4,0,1,1,4,0,8,0,0,1,0,0,6,0,0,1,0,0
0,2,0,0,0,3,0,4,1,1,0,0,0,3,0,0,3,0,0
0,1,1,1,1,1,0,5,0,0,0,0,4,4,0,0,2,0,0
1,2,0,2,0,2,0,2,0,0,2,0,2,1,1,0,0,0,0
0,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0,2,0,0
2,2,0,1,0,2,0,4,0,0,0,0,0,2,0,0,1,0,0
2,1,0,0,0,1,0,2,0,0,0,0,2,1,0,0,1,0,0
4,3,1,1,1,4,0,7,1,0,2,0,0,4,2,0,5,0,0
1,3,0,0,1,3,0,7,2,1,0,0,1,1,1,0,2,0,0
2,4,0,1,1,2,0,4,2,0,0,0,2,4,0,0,1,0,0
0,0,0,2,0,2,0,4,0,1,1,0,2,2,1,0,1,0,0
1,3,1,0,0,2,0,2,0,0,1,0,5,3,1,0,2,0,0
5,1,0,2,1,1,0,7,0,1,0,0,1,5,0,0,2,0,0
1,3,2,1,1,3,0,4,0,2,1,0,1,1,0,0,3,0,0
1,3,1,0,0,2,0,3,0,0,0,0,4,1,0,0,2,0,0
0,3,0,0,1,0,0,2,5,0,0,0,5,1,0,0,2,0,0
3,2,0,0,0,2,0,3,2,0,0,0,1,3,0,1,3,0,0
1,3,1,3,0,2,0,6,1,2,1,0,2,4,1,0,2,0,0
1,3,1,0,1,0,0,0,0,0,1,0,8,1,1,0,4,0,0
0,1,0,0,0,1,0,2,0,1,0,0,2,1,0,0,3,0,0
1,2,0,0,0,1,0,2,1,1,2,0,1,1,0,0,3,0,0
1,7,0,1,2,1,0,12,2,0,1,0,2,5,1,0,2,0,0
0,1,0,2,0,2,0,4,2,1,1,0,0,4,0,1,0,0,0
2,2,1,1,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0
1,3,1,1,2,2,0,8,2,1,0,0,1,3,0,0,5,0,0
0,1,0,1,0,2,0,1,0,0,0,0,2,1,1,0,0,0,0
1,2,0,3,0,4,0,6,1,2,6,0,0,4,1,0,5,0,0
2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0
0,1,0,1,0,1,0,2,1,0,1,0,0,1,0,0,2,0,0
0,3,2,1,1,2,0,2,0,0,2,0,4,1,0,0,3,0,0
1,3,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0
1,2,0,1,0,1,0,2,2,0,0,0,3,3,0,0,0,0,0
3,0,1,1,1,2,0,6,0,1,1,0,1,3,0,0,2,0,0
0,2,0,0,0,3,0,4,0,2,0,0,4,1,0,0,4,0,0
2,1,3,3,1,2,0,4,0,2,4,0,1,4,3,0,5,0,0
3,2,1,1,0,2,0,3,0,0,0,0,1,0,1,0,0,0,0
4,1,2,1,1,1,0,5,0,0,0,0,0,4,0,0,2,0,0
2,6,0,1,0,3,0,6,1,1,1,0,2,2,0,0,0,0,0
0,3,0,0,0,0,0,2,2,0,0,0,1,2,0,0,1,0,0
4,5,0,0,0,0,0,7,2,0,0,0,3,2,0,0,3,0,0
1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,0
1,3,0,1,1,2,0,4,0,1,0,0,4,1,0,0,3,0,0
0,3,0,1,1,2,0,4,0,1,4,0,7,1,0,0,6,0,0
0,3,1,1,0,1,0,3,0,0,1,0,5,1,0,0,1,0,0
0,1,1,2,0,4,0,7,0,2,3,0,1,5,2,0,7,0,0
1,4,0,0,0,1,0,3,0,0,0,0,8,5,1,0,4,0,0
6,4,1,1,1,7,0,3,0,0,0,0,7,3,2,0,1,0,0
3,1,1,1,0,2,0,5,3,0,0,0,0,2,1,0,2,0,0
2,4,1,1,1,0,0,6,2,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,1,0,7,7,0,0,3,0,0
0,1,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0
1,1,0,0,1,0,0,5,0,1,0,0,2,3,0,0,2,0,0
3,2,0,1,1,2,0,5,0,2,1,0,4,1,0,0,7,0,0
1,1,0,2,0,1,1,2,0,1,1,0,0,4,0,0,1,0,0
0,1,1,0,0,0,0,1,1,0,1,0,2,3,0,0,3,0,0
1,1,1,1,1,2,0,4,0,0,2,0,2,2,1,0,4,0,0
0,1,0,0,0,0,0,3,0,0,0,0,2,3,0,0,2,0,0
4,0,1,0,0,2,0,6,0,2,0,0,0,2,0,0,4,0,0
0,1,0,2,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0
2,1,2,0,0,4,0,3,0,0,1,0,6,5,0,0,3,0,0
1,0,2,1,0,1,0,2,2,2,0,0,0,1,0,1,3,0,0
1,3,1,0,0,4,0,6,0,1,0,0,2,4,0,0,3,0,0
3,2,0,0,0,2,0,7,1,0,0,0,0,1,1,1,2,0,0
0,0,1,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,0
2,4,0,2,2,6,0,6,0,1,2,0,5,11,0,0,2,0,0
0,3,0,2,0,1,0,4,2,0,1,0,4,2,2,0,1,0,0
0,1,0,1,0,0,0,2,3,0,0,0,1,2,0,0,0,0,0
1,0,1,0,0,3,0,11,1,1,0,0,1,5,1,0,2,0,0
1,3,1,1,0,4,0,4,3,2,2,0,0,2,0,0,2,0,0
0,1,0,1,0,2,0,5,1,0,0,0,2,3,0,0,0,0,0
3,1,0,0,0,1,0,5,0,0,1,0,3,1,1,0,3,0,0
0,2,1,1,0,1,0,5,1,1,0,0,1,1,0,0,2,0,0
2,6,0,0,0,2,0,6,4,0,0,0,1,2,1,0,2,0,0
0,0,1,0,0,2,0,2,0,1,1,0,0,1,0,0,3,0,0
0,2,0,1,2,1,0,2,2,1,2,0,9,2,2,0,4,0,0
1,3,0,1,0,6,0,7,0,0,0,0,3,3,0,0,1,0,0
1,5,0,1,0,2,0,3,0,0,1,0,4,2,0,0,3,0,0
1,3,2,2,1,1,0,2,2,0,2,0,3,2,0,0,0,0,0
1,5,6,2,2,1,0,5,0,1,5,0,1,4,0,0,4,0,0
0,2,0,1,0,3,0,7,0,1,1,0,0,2,0,0,2,0,0
0,4,1,0,1,1,0,8,3,0,1,0,0,3,0,0,4,0,0
1,1,0,0,0,0,0,2,0,1,0,0,4,0,0,0,3,0,0
1,3,1,2,0,2,0,5,2,0,0,0,0,2,1,0,1,0,0
0,5,4,3,0,2,0,3,1,1,1,0,3,1,0,0,2,0,0
1,2,0,0,0,0,0,4,1,0,0,0,2,3,0,1,0,0,0
0,3,0,0,0,2,0,5,2,0,0,0,3,1,0,1,1,0,0
1,1,0,0,0,2,0,3,0,0,0,0,2,1,0,0,2,0,0
0,2,2,1,0,0,0,3,0,0,0,0,1,2,0,0,1,0,0
0,2,3,0,0,1,0,3,4,0,1,0,1,4,0,2,3,0,0
0,4,1,0,2,1,0,7,2,1,2,0,3,2,0,0,3,0,0
0,2,0,0,1,2,0,5,0,0,0,0,5,1,0,0,2,0,0
2,3,1,0,1,5,0,9,1,0,1,0,0,4,2,0,4,0,0
1,3,0,0,0,2,0,8,2,1,0,0,0,2,0,0,2,0,0
1,3,0,0,3,4,0,7,2,0,0,0,0,2,0,0,0,0,0
1,2,0,1,0,1,0,4,1,0,1,0,0,1,0,0,2,0,0
1,4,3,1,0,3,0,4,0,0,2,0,0,6,1,0,3,0,0
4,0,1,1,1,0,0,3,0,0,0,0,1,1,1,0,0,0,0
0,1,1,0,0,0,0,4,0,1,1,0,3,1,0,0,3,0,0
1,4,1,1,0,4,0,7,1,0,0,0,0,4,0,0,1,0,0
2,4,2,0,0,5,0,5,1,0,0,0,5,3,2,0,3,0,0
3,3,0,1,1,2,0,6,0,0,0,0,2,2,0,0,1,0,0
0,6,2,2,1,3,0,12,4,0,3,0,4,9,0,0,5,0,0
0,2,0,0,0,1,0,0,1,0,0,0,5,3,0,1,1,0,0
3,1,1,1,0,0,0,1,1,1,1,0,2,1,1,0,2,0,0
1,2,0,2,2,6,0,8,0,2,1,0,1,4,1,0,3,0,0
3,1,2,3,1,0,0,4,0,0,0,0,1,3,0,0,0,0,0
0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,1,0,0
2,3,1,1,0,2,0,4,0,0,0,0,1,1,1,0,1,0,0
0,1,1,1,0,0,0,3,1,0,0,0,2,1,1,0,2,0,0
0,2,0,0,0,1,0,3,1,1,0,0,1,1,0,0,2,0,0
0,1,2,0,1,2,0,5,0,0,0,0,6,3,1,0,4,0,0
0,0,0,1,0,2,0,1,2,1,0,0,2,1,0,1,3,0,0
1,3,0,0,1,2,0,3,3,1,0,0,3,1,0,0,2,0,0
0,3,0,0,0,1,0,4,0,0,0,0,4,2,0,0,1,0,0
1,1,1,0,0,4,0,7,2,0,0,0,2,2,0,0,4,0,0
1,3,1,1,0,1,0,3,1,0,1,0,4,1,0,1,2,0,0
0,1,0,0,0,2,0,5,0,0,1,0,1,2,1,0,2,0,0
0,3,1,0,1,0,0,4,1,0,1,0,1,2,1,0,4,0,0
0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
2,3,0,0,0,0,0,5,2,0,0,0,4,3,1,1,2,0,0
0,2,0,1,1,2,0,3,0,1,2,0,2,1,1,0,5,0,0
1,2,0,1,0,2,0,2,0,1,0,0,4,1,0,0,1,0,0
1,1,1,2,1,2,0,3,0,1,1,0,2,1,0,0,2,0,0
0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,3,0,0
2,2,0,1,2,1,0,6,1,0,0,0,1,1,0,0,0,0,0
0,2,0,0,0,1,0,2,1,1,2,0,1,2,0,1,3,0,0
3,3,2,2,1,2,0,4,2,0,4,0,3,2,1,0,2,0,0
5,6,1,1,0,5,0,6,3,0,3,0,0,3,1,0,3,0,0
3,4,0,1,0,2,0,4,0,0,0,0,3,3,1,0,0,0,0
2,3,0,0,0,2,0,7,0,1,1,0,2,1,1,0,4,0,0
0,4,0,1,1,4,0,10,1,2,2,0,1,2,0,0,3,0,0
0,0,0,0,0,1,0,4,0,1,0,0,2,2,0,0,1,0,0
1,2,0,1,1,2,0,6,0,0,1,0,2,4,1,0,2,0,0
0,3,0,2,0,1,0,3,3,1,0,0,2,1,0,0,0,0,0
1,4,2,0,1,2,0,5,3,0,1,0,3,4,0,0,2,0,0
0,0,0,1,0,0,0,2,0,1,1,0,4,1,0,0,4,0,0
1,2,0,1,0,2,0,2,1,2,2,0,4,2,1,0,6,0,0
2,4,1,0,1,1,0,6,6,1,0,0,2,4,1,1,4,0,0
0,0,1,0,0,1,0,3,2,0,0,0,2,2,1,1,1,0,0
1,4,1,1,0,2,0,4,3,0,1,0,1,2,0,0,1,0,0
0,2,0,1,0,1,0,2,2,0,1,0,0,3,0,0,3,0,0
0,1,0,1,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0
2,2,1,1,0,2,0,2,0,0,1,0,4,3,1,0,0,0,0
1,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,1,0,0
1,1,0,1,0,2,0,4,0,0,0,0,6,1,0,0,0,0,0
